address_id,country,region,city,street,building_number,zip,parent_id
4552,Romania,Cluj,Cluj-Napoca,Piața Unirii,35, 40016,328
4553,Ukraine,Lviv region,Lviv,Pekarska St,33, 79076,47
4554,Poland,Mazowieckie,Radom,25 Czerwca St,20, 26015,127
4555,Germany,North Rhine-Westphalia,Düsseldorf,Ratinger Straße,41, 40097,275
4556,Poland,Mazowieckie,Warsaw,Puławska St,26, 01046,117
4557,Ukraine,Lviv region,Drohobych,Truskavetska St,44, 82047,57
4558,Ukraine,Lviv region,Stryi,Chornovola St,37, 83067,70
4559,Ukraine,Lviv region,Drohobych,Shevchenka St,9, 82004,53
4560,Ukraine,Kyiv region,Kyiv,Shota Rustaveli St,34, 01086,12
4561,Poland,Mazowieckie,Płock,Łukasiewicza St,14,09064,143
4562,Romania,Timiș,Timișoara,Strada Gheorghe Lazăr,18, 30045,354
4563,Ukraine,Kyiv region,Bila Tserkva,Levantovych St,21, 09025,19
4564,Ukraine,Kyiv region,Bila Tserkva,Tekhnichna St,42, 09047,21
4565,Ukraine,Lviv region,Stryi,Maksyma Kryvonosa St,45, 83077,71
4566,Ukraine,Kyiv region,Bila Tserkva,Levantovych St,19, 09025,19
4567,Ukraine,Lviv region,Stryi,Horodotska St,8, 83053,69
4568,Ukraine,Kyiv region,Irpin,Centralna St,49, 08008,28
4569,Poland,Małopolskie,Tarnów,Bitwy pod Studziankami St,24, 33095,170
4570,Germany,Bavaria,Nuremberg,Karolinenstraße,44, 90017,233
4571,Ukraine,Odesa region,Odesa,Leontovycha St,13, 65094,85
4572,Poland,Mazowieckie,Płock,Graniczna St,35,09046,141
4573,Romania,Bucharest-Ilfov,Otopeni,Strada Viitorului,43, 07027,317
4574,Ukraine,Lviv region,Stryi,Tarasa Shevchenka Blvd,43, 83087,72
4575,Germany,North Rhine-Westphalia,Düsseldorf,Friedrichstraße,43, 40057,271
4576,Poland,Małopolskie,Kraków,Szewska St,8, 30033,152
4577,Poland,Małopolskie,Tarnów,Szujskiego St,7, 33053,166
4578,Hungary,Central Hungary,Szentendre,Rákóczi Ferenc utca,10, 20064,391
4579,Poland,Małopolskie,Kraków,Długa St,15, 30074,156
4580,Germany,North Rhine-Westphalia,Cologne,Eigelstein,21, 50095,264
4581,Poland,Mazowieckie,Radom,Okulickiego St,19, 26055,131
4582,Romania,Timiș,Timișoara,Strada Take Ionescu,21, 30055,355
4583,Germany,Bavaria,Nuremberg,Lorenzer Straße,33, 90056,237
4584,Germany,North Rhine-Westphalia,Düsseldorf,Bolkerstraße,11, 40034,269
4585,Hungary,Central Hungary,Szentendre,Fő tér,17, 20005,385
4586,Hungary,Transdanubia,Győr,Teleki László utca,16, 90085,439
4587,Germany,North Rhine-Westphalia,Bonn,Sternstraße,30, 53006,277
4588,Poland,Dolnośląskie,Wrocław,Grabiszyńska St,47, 50077,191
4589,Hungary,Central Hungary,Szentendre,Árpád utca,3, 20052,390
4590,Germany,Bavaria,Nuremberg,Lorenzer Straße,38, 90057,237
4591,Poland,Małopolskie,Tarnów,Broniewskiego St,35, 33086,169
4592,Ukraine,Lviv region,Stryi,Tarasa Shevchenka Blvd,18, 83085,72
4593,Ukraine,Kyiv region,Bila Tserkva,Heroiv Krut St,7, 09053,22
4594,Poland,Małopolskie,Tarnów,Klikowska St,4, 33063,167
4595,Poland,Dolnośląskie,Jelenia Góra,Piłsudskiego St,1, 58012,207
4596,Hungary,Transdanubia,Pécs,Citrom utca,39, 76047,424
4597,Romania,Timiș,Timișoara,Bulevardul Revoluției,4, 30013,351
4598,Romania,Cluj,Cluj-Napoca,Strada Moților,29, 40046,331
4599,Hungary,Northern Great Plain,Nyíregyháza,Dózsa György utca,13, 44014,409
4600,Ukraine,Lviv region,Drohobych,Stryiska St,45, 82027,55
4601,Ukraine,Kyiv region,Irpin,Miroshnychenka St,28, 08046,32
4602,Germany,Bavaria,Munich,Schwanthalerstraße,18, 80075,226
4603,Poland,Małopolskie,Kraków,Floriańska St,13, 30004,149
4604,Poland,Małopolskie,Nowy Sącz,Długosza St,29, 34016,173
4605,Germany,Bavaria,Augsburg,Konrad-Adenauer-Allee,47, 86097,252
4606,Hungary,Northern Great Plain,Debrecen,Piac utca,6, 40003,397
4607,Ukraine,Lviv region,Stryi,Maksyma Kryvonosa St,31, 83076,71
4608,Ukraine,Lviv region,Lviv,Kopernyka St,43, 79047,44
4609,Poland,Małopolskie,Nowy Sącz,Długosza St,22, 34015,173
4610,Poland,Małopolskie,Kraków,Szewska St,41, 30037,152
4611,Poland,Mazowieckie,Płock,Graniczna St,46,09047,141
4612,Poland,Mazowieckie,Warsaw,Marszałkowska St,9, 01014,114
4613,Romania,Bucharest-Ilfov,Bucharest,Bulevardul Unirii,10, 01014,305
4614,Hungary,Northern Great Plain,Nyíregyháza,Hősök tere,1, 44032,411
4615,Romania,Cluj,Turda,Strada Gării,14, 41074,345
4616,Ukraine,Odesa region,Izmail,Kotovskoho St,28, 68006,89
4617,Romania,Bucharest-Ilfov,Otopeni,Strada Mihai Eminescu,33, 07056,320
4618,Poland,Małopolskie,Tarnów,Nowy Świat,27, 33046,165
4619,Poland,Dolnośląskie,Legnica,Dziennikarska St,28, 59096,204
4620,Ukraine,Kyiv region,Bila Tserkva,Yaroslav Mudryi St,33, 09006,17
4621,Poland,Mazowieckie,Warsaw,Aleje Jerozolimskie,5, 01003,113
4622,Poland,Mazowieckie,Warsaw,Krakowskie Przedmieście,15, 01034,116
4623,Romania,Cluj,Turda,Strada Tineretului,36, 41067,344
4624,Romania,Timiș,Lugoj,Strada Eftimie Murgu,43, 31087,369
4625,Hungary,Transdanubia,Győr,Baross Gábor út,48, 90007,431
4626,Ukraine,Lviv region,Stryi,Horodotska St,17, 83055,69
4627,Ukraine,Odesa region,Chornomorsk,Sportyvna St,33, 69096,109
4628,Ukraine,Odesa region,Chornomorsk,Industrialna St,44, 69067,106
4629,Germany,North Rhine-Westphalia,Cologne,Ehrenstraße,15, 50074,262
4630,Hungary,Central Hungary,Budapest,Margit körút,5, 10063,380
4631,Germany,North Rhine-Westphalia,Bonn,Adenauerallee,23, 53045,281
4632,Poland,Dolnośląskie,Jelenia Góra,1 Maja St,36, 58007,206
4633,Poland,Dolnośląskie,Jelenia Góra,Konstytucji 3 Maja St,43, 58077,213
4634,Germany,Bavaria,Munich,Fürstenrieder Straße,2, 800102,229
4635,Poland,Mazowieckie,Warsaw,Chmielna St,31, 01076,120
4636,Hungary,Northern Great Plain,Debrecen,Nyíl utca,38, 40097,406
4637,Romania,Cluj,Turda,Strada Mihai Viteazul,23, 41045,342
4638,Ukraine,Kyiv region,Kyiv,Ivana Franka St,17, 010105,14
4639,Poland,Małopolskie,Tarnów,Mościckiego Ave,44, 33077,168
4640,Poland,Małopolskie,Kraków,Dietla St,1, 30062,155
4641,Poland,Małopolskie,Tarnów,Wałowa St,42, 33007,161
4642,Poland,Mazowieckie,Radom,Traugutta St,14, 26024,128
4643,Hungary,Northern Great Plain,Nyíregyháza,Hősök tere,42, 44037,411
4644,Germany,Bavaria,Nuremberg,Färberstraße,42, 90037,235
4645,Ukraine,Lviv region,Lviv,Kopernyka St,4, 79043,44
4646,Romania,Timiș,Timișoara,Strada Arieș,18, 30075,357
4647,Poland,Dolnośląskie,Jelenia Góra,Sudecka St,31, 58036,209
4648,Poland,Mazowieckie,Warsaw,Hoża St,36, 010117,124
4649,Romania,Cluj,Turda,Strada Trandafirilor,8, 41083,346
4650,Poland,Małopolskie,Nowy Sącz,Grottgera St,43, 34057,177
4651,Germany,North Rhine-Westphalia,Bonn,Friedensplatz,47, 53017,278
4652,Hungary,Transdanubia,Pécs,Citrom utca,1, 76042,424
4653,Germany,Bavaria,Munich,Brienner Straße,46, 80067,225
4654,Romania,Bucharest-Ilfov,Otopeni,Strada Griviței,43, 07067,321
4655,Hungary,Northern Great Plain,Nyíregyháza,Kossuth tér,25, 44006,408
4656,Germany,North Rhine-Westphalia,Düsseldorf,Ackerstraße,27, 40076,273
4657,Poland,Małopolskie,Nowy Sącz,Jagiellońska St,15, 34004,172
4658,Hungary,Transdanubia,Győr,Teleki László utca,5, 90083,439
4659,Hungary,Central Hungary,Szentendre,Barcsay utca,40, 20087,393
4660,Ukraine,Lviv region,Lviv,Franko St,47, 79027,42
4661,Germany,North Rhine-Westphalia,Cologne,Eigelstein,31, 50096,264
4662,Germany,Berlin,Berlin,Prenzlauer Allee,9, 100114,300
4663,Ukraine,Kyiv region,Irpin,Kyivska St,49, 08088,36
4664,Poland,Dolnośląskie,Jelenia Góra,Sudecka St,20, 58035,209
4665,Ukraine,Odesa region,Odesa,Italiiska St,8, 650103,86
4666,Poland,Mazowieckie,Radom,Traugutta St,27, 26026,128
4667,Romania,Timiș,Timișoara,Strada Take Ionescu,35, 30056,355
4668,Ukraine,Kyiv region,Kyiv,Khreshchatyk St,14, 01004,4
4669,Germany,Bavaria,Augsburg,Maximilianstraße,40, 86007,243
4670,Romania,Cluj,Turda,Strada Gheorghe Doja,22, 41025,340
4671,Ukraine,Kyiv region,Irpin,Pushkinska St,42, 08067,34
4672,Germany,North Rhine-Westphalia,Bonn,Colmantstraße,42, 53067,283
4673,Poland,Małopolskie,Tarnów,Krakowska St,39, 33017,162
4674,Hungary,Transdanubia,Győr,Baross Gábor út,22, 90005,431
4675,Romania,Cluj,Cluj-Napoca,Strada Moților,3, 40042,331
4676,Ukraine,Odesa region,Odesa,Fontanska Rd,27, 65076,83
4677,Germany,Bavaria,Nuremberg,Bahnhofstraße,11, 90044,236
4678,Hungary,Central Hungary,Szentendre,Ady Endre utca,1, 20092,394
4679,Poland,Małopolskie,Nowy Sącz,Piłsudskiego St,37, 34067,178
4680,Poland,Małopolskie,Kraków,Grodzka St,13, 30014,150
4681,Romania,Timiș,Lugoj,Strada Bocșei,48, 31027,363
4682,Romania,Bucharest-Ilfov,Otopeni,Calea Bucureștilor,11, 07004,315
4683,Poland,Dolnośląskie,Wrocław,Robotnicza St,21, 50065,190
4684,Poland,Dolnośląskie,Legnica,Chojnowska St,20, 59055,200
4685,Poland,Małopolskie,Nowy Sącz,Sobieskiego St,16, 34035,175
4686,Hungary,Transdanubia,Győr,Révai Miklós utca,26, 90076,438
4687,Poland,Dolnośląskie,Jelenia Góra,Sobieskiego St,36, 58067,212
4688,Germany,Bavaria,Augsburg,Ulmer Straße,37, 86037,246
4689,Ukraine,Odesa region,Odesa,Ryshelievska St,47, 65057,81
4690,Poland,Małopolskie,Tarnów,Mościckiego Ave,1, 33072,168
4691,Poland,Mazowieckie,Radom,Warszawska St,8, 26063,132
4692,Romania,Timiș,Lugoj,Strada Buziașului,48, 31047,365
4693,Ukraine,Lviv region,Drohobych,Boryslavska St,14, 82084,61
4694,Ukraine,Odesa region,Odesa,Italiiska St,42, 650107,86
4695,Germany,Bavaria,Augsburg,Bahnhofstraße,11, 86014,244
4696,Germany,North Rhine-Westphalia,Bonn,Sternstraße,25, 53006,277
4697,Germany,North Rhine-Westphalia,Cologne,Eigelstein,12, 50094,264
4698,Hungary,Central Hungary,Budapest,Andrássy út,38, 10007,374
4699,Poland,Dolnośląskie,Legnica,Chojnowska St,14, 59054,200
4700,Germany,Bavaria,Munich,Fürstenrieder Straße,28, 800106,229
4701,Ukraine,Lviv region,Stryi,Tarasa Shevchenka Blvd,6, 83083,72
4702,Hungary,Transdanubia,Pécs,Király utca,18, 76005,420
4703,Germany,North Rhine-Westphalia,Cologne,Zülpicher Straße,39, 50067,261
4704,Germany,Bavaria,Munich,Dachauer Straße,8, 80083,227
4705,Hungary,Northern Great Plain,Debrecen,Csapó utca,26, 40046,401
4706,Poland,Mazowieckie,Warsaw,Marszałkowska St,4, 01013,114
4707,Romania,Cluj,Cluj-Napoca,Piața Unirii,27, 40016,328
4708,Romania,Timiș,Timișoara,Strada Alba Iulia,12, 30024,352
4709,Ukraine,Lviv region,Drohobych,Stryiska St,5, 82023,55
4710,Romania,Cluj,Cluj-Napoca,Strada Dorobanților,11, 40094,336
4711,Germany,Bavaria,Munich,Rosenheimer Straße,28, 800116,230
4712,Ukraine,Odesa region,Odesa,Italiiska St,3, 650102,86
4713,Romania,Cluj,Cluj-Napoca,Strada Avram Iancu,22, 40065,333
4714,Germany,North Rhine-Westphalia,Bonn,Berliner Freiheit,24, 53055,282
4715,Ukraine,Odesa region,Chornomorsk,Stepova St,41, 69057,105
4716,Ukraine,Lviv region,Lviv,Shevchenka St,33, 79016,41
4717,Romania,Cluj,Cluj-Napoca,Strada Horea,24, 40055,332
4718,Hungary,Transdanubia,Pécs,Rákóczi út,23, 76025,422
4719,Poland,Małopolskie,Nowy Sącz,Grottgera St,26, 34056,177
4720,Germany,Bavaria,Munich,Leopoldstraße,24, 80005,219
4721,Poland,Małopolskie,Kraków,Basztowa St,25, 30086,157
4722,Poland,Małopolskie,Tarnów,Mościckiego Ave,45, 33077,168
4723,Ukraine,Lviv region,Drohobych,Tobilevycha St,23, 82075,60
4724,Hungary,Northern Great Plain,Nyíregyháza,Hősök tere,45, 44037,411
4725,Romania,Bucharest-Ilfov,Bucharest,Șoseaua Pantelimon,6, 01083,312
4726,Ukraine,Odesa region,Odesa,Kanatna St,22, 65025,78
4727,Germany,Bavaria,Munich,Kaufingerstraße,37, 80037,222
4728,Ukraine,Lviv region,Drohobych,Stryiska St,3, 82022,55
4729,Hungary,Central Hungary,Szentendre,Dumtsa Jenő utca,31, 20016,386
4730,Romania,Timiș,Lugoj,Strada Astalaș,46, 31037,364
4731,Poland,Małopolskie,Kraków,Kazimierza Wielkiego St,25, 30046,153
4732,Ukraine,Kyiv region,Kyiv,Henerala Almazova St,26, 01096,13
4733,Hungary,Central Hungary,Szentendre,Rákóczi Ferenc utca,43, 20067,391
4734,Ukraine,Odesa region,Chornomorsk,Odeska St,11, 69074,107
4735,Germany,North Rhine-Westphalia,Bonn,Sternstraße,9, 53004,277
4736,Poland,Dolnośląskie,Legnica,Pocztowa St,4, 59073,202
4737,Hungary,Central Hungary,Budapest,Október huszonharmadika utca,7, 10053,379
4738,Romania,Cluj,Turda,Strada Mihai Viteazul,34, 41046,342
4739,Hungary,Transdanubia,Győr,Munkás utca,36, 90057,436
4740,Germany,Bavaria,Munich,Leopoldstraße,11, 80004,219
4741,Ukraine,Kyiv region,Kyiv,Kharkivske Hwy,43, 01067,10
4742,Poland,Małopolskie,Kraków,Dietla St,18, 30065,155
4743,Poland,Mazowieckie,Płock,Bielska St,30,09036,140
4744,Hungary,Central Hungary,Budapest,Kossuth Lajos utca,49, 10028,376
4745,Hungary,Central Hungary,Szentendre,Ady Endre utca,9, 20094,394
4746,Hungary,Transdanubia,Győr,Szent István út,43, 90027,433
4747,Ukraine,Lviv region,Drohobych,Lesi Ukrainky St,4, 82063,59
4748,Romania,Cluj,Cluj-Napoca,Piața Unirii,2, 40012,328
4749,Hungary,Transdanubia,Pécs,Hunyadi János utca,3, 76062,426
4750,Poland,Małopolskie,Kraków,Długa St,20, 30075,156
4751,Poland,Dolnośląskie,Jelenia Góra,Wolności St,1, 58042,210
4752,Hungary,Central Hungary,Budapest,Bartók Béla út,18, 10045,378
4753,Romania,Cluj,Cluj-Napoca,Strada Memorandumului,36, 40027,329
4754,Germany,Berlin,Berlin,Schönhauser Allee,28, 100106,299
4755,Hungary,Transdanubia,Pécs,Hunyadi János utca,25, 76066,426
4756,Hungary,Transdanubia,Győr,Kálvária út,21, 90035,434
4757,Romania,Cluj,Turda,Strada Mihai Viteazul,29, 41046,342
4758,Germany,North Rhine-Westphalia,Düsseldorf,Ratinger Straße,40, 40097,275
4759,Poland,Mazowieckie,Warsaw,Krucza St,1, 01092,122
4760,Poland,Małopolskie,Tarnów,Słowackiego St,40, 33037,164
4761,Hungary,Transdanubia,Győr,Munkás utca,17, 90055,436
4762,Romania,Bucharest-Ilfov,Bucharest,Calea Dorobanți,45, 01047,308
4763,Ukraine,Odesa region,Odesa,Leontovycha St,8, 65093,85
4764,Poland,Małopolskie,Kraków,Świętego Tomasza St,33, 300106,159
4765,Poland,Mazowieckie,Radom,Focha St,11, 26034,129
4766,Germany,North Rhine-Westphalia,Cologne,Hohe Straße,2, 50002,255
4767,Romania,Cluj,Cluj-Napoca,Calea Turzii,25, 40036,330
4768,Ukraine,Kyiv region,Kyiv,Dmytrivska St,8, 01073,11
4769,Poland,Dolnośląskie,Legnica,Piłsudskiego St,32, 59036,198
4770,Germany,Bavaria,Nuremberg,Jakobsplatz,17, 90065,238
4771,Romania,Cluj,Turda,Strada Mihai Viteazul,48, 41047,342
4772,Poland,Dolnośląskie,Jelenia Góra,Bankowa St,33, 58026,208
4773,Poland,Dolnośląskie,Jelenia Góra,Sobieskiego St,33, 58066,212
4774,Germany,North Rhine-Westphalia,Bonn,Breite Straße,11, 53094,286
4775,Hungary,Transdanubia,Győr,Kazinczy utca,29, 90046,435
4776,Ukraine,Kyiv region,Irpin,Centralna St,18, 08005,28
4777,Romania,Bucharest-Ilfov,Bucharest,Calea Moșilor,17, 01025,306
4778,Poland,Dolnośląskie,Jelenia Góra,Sudecka St,14, 58034,209
4779,Poland,Małopolskie,Tarnów,Mościckiego Ave,8, 33073,168
4780,Hungary,Northern Great Plain,Nyíregyháza,Széchenyi utca,31, 44046,412
4781,Hungary,Central Hungary,Szentendre,Ady Endre utca,22, 20095,394
4782,Ukraine,Lviv region,Drohobych,Tobilevycha St,22, 82075,60
4783,Poland,Mazowieckie,Radom,Okulickiego St,38, 26057,131
4784,Germany,North Rhine-Westphalia,Bonn,Breite Straße,41, 53097,286
4785,Ukraine,Kyiv region,Bila Tserkva,Soborna Sq,35, 09016,18
4786,Ukraine,Odesa region,Odesa,Fontanska Rd,41, 65077,83
4787,Poland,Dolnośląskie,Legnica,Dziennikarska St,35, 59096,204
4788,Ukraine,Kyiv region,Kyiv,Henerala Almazova St,24, 01095,13
4789,Hungary,Central Hungary,Budapest,Kossuth Lajos utca,12, 10024,376
4790,Germany,North Rhine-Westphalia,Bonn,Adenauerallee,16, 53045,281
4791,Ukraine,Kyiv region,Kyiv,Peremohy Ave,40, 01037,7
4792,Ukraine,Kyiv region,Irpin,Pushkinska St,30, 08066,34
4793,Germany,Berlin,Berlin,Unter den Linden,30, 10006,289
4794,Poland,Dolnośląskie,Jelenia Góra,Ogińskiego St,16, 58055,211
4795,Romania,Bucharest-Ilfov,Otopeni,Strada Ștefan cel Mare,13, 07084,323
4796,Poland,Mazowieckie,Warsaw,Hoża St,1, 010112,124
4797,Ukraine,Odesa region,Izmail,Pushkina St,34, 68046,93
4798,Hungary,Central Hungary,Budapest,Bajcsy-Zsilinszky út,38, 10097,383
4799,Ukraine,Lviv region,Drohobych,Boryslavska St,32, 82086,61
4800,Romania,Timiș,Lugoj,Strada Avram Iancu,25, 31066,367
4801,Romania,Timiș,Timișoara,Piața Victoriei,2, 30002,350
4802,Romania,Cluj,Cluj-Napoca,Strada Moților,12, 40044,331
4803,Germany,Berlin,Berlin,Schönhauser Allee,6, 100103,299
4804,Poland,Małopolskie,Nowy Sącz,Grottgera St,40, 34057,177
4805,Ukraine,Lviv region,Drohobych,Truskavetska St,12, 82044,57
4806,Poland,Dolnośląskie,Legnica,Najświętszej Marii Panny St,46, 59007,195
4807,Germany,North Rhine-Westphalia,Düsseldorf,Ratinger Straße,28, 40096,275
4808,Germany,North Rhine-Westphalia,Düsseldorf,Königsallee,30, 40006,266
4809,Poland,Mazowieckie,Płock,Dobrzyńska St,15,09054,142
4810,Poland,Mazowieckie,Warsaw,Świętokrzyska St,39, 01067,119
4811,Poland,Małopolskie,Tarnów,Klikowska St,27, 33066,167
4812,Germany,North Rhine-Westphalia,Cologne,Eigelstein,28, 50096,264
4813,Poland,Dolnośląskie,Legnica,Dziennikarska St,4, 59093,204
4814,Romania,Bucharest-Ilfov,Bucharest,Bulevardul Magheru,42, 01067,310
4815,Poland,Małopolskie,Tarnów,Krakowska St,14, 33014,162
4816,Germany,Bavaria,Augsburg,Jakobstraße,5, 86083,251
4817,Germany,Bavaria,Nuremberg,Färberstraße,1, 90032,235
4818,Ukraine,Lviv region,Lviv,Shevchenka St,8, 79013,41
4819,Poland,Mazowieckie,Płock,Dobrzyńska St,1,09052,142
4820,Germany,North Rhine-Westphalia,Cologne,Hohe Straße,4, 50003,255
4821,Ukraine,Odesa region,Izmail,Kotovskoho St,18, 68005,89
4822,Germany,Bavaria,Munich,Rosenheimer Straße,8, 800113,230
4823,Poland,Mazowieckie,Radom,Traugutta St,43, 26027,128
4824,Poland,Mazowieckie,Warsaw,Aleje Jerozolimskie,10, 01004,113
4825,Poland,Dolnośląskie,Wrocław,Oławska St,13, 50024,186
4826,Romania,Timiș,Lugoj,Strada Caransebeșului,15, 31004,361
4827,Hungary,Transdanubia,Győr,Virág utca,6, 90063,437
4828,Ukraine,Kyiv region,Kyiv,Dmytrivska St,1, 01072,11
4829,Ukraine,Odesa region,Odesa,Uspenska St,15, 65044,80
4830,Hungary,Central Hungary,Budapest,Kossuth Lajos utca,4, 10023,376
4831,Romania,Bucharest-Ilfov,Bucharest,Calea Victoriei,21, 01005,304
4832,Ukraine,Kyiv region,Irpin,Centralna St,33, 08006,28
4833,Romania,Cluj,Turda,Strada Constructorilor,27, 41056,343
4834,Romania,Timiș,Lugoj,Strada Ștrandului,40, 31057,366
4835,Romania,Timiș,Timișoara,Bulevardul Liviu Rebreanu,5, 30093,359
4836,Poland,Małopolskie,Nowy Sącz,Barska St,26, 34046,176
4837,Poland,Małopolskie,Nowy Sącz,Długosza St,36, 34017,173
4838,Poland,Mazowieckie,Radom,Żeromskiego St,8, 26003,126
4839,Poland,Małopolskie,Kraków,Floriańska St,37, 30007,149
4840,Germany,Bavaria,Munich,Schwanthalerstraße,17, 80075,226
4841,Poland,Małopolskie,Tarnów,Wałowa St,12, 33004,161
4842,Hungary,Northern Great Plain,Debrecen,Böszörményi út,3, 40032,400
4843,Poland,Dolnośląskie,Jelenia Góra,Konstytucji 3 Maja St,20, 58075,213
4844,Poland,Mazowieckie,Płock,Bielska St,48,09037,140
4845,Romania,Cluj,Turda,Strada Tineretului,3, 41062,344
4846,Germany,Berlin,Berlin,Potsdamer Straße,46, 10047,293
4847,Hungary,Central Hungary,Szentendre,Dumtsa Jenő utca,41, 20017,386
4848,Hungary,Central Hungary,Szentendre,Dumtsa Jenő utca,18, 20015,386
4849,Romania,Timiș,Timișoara,Strada Alba Iulia,45, 30027,352
4850,Ukraine,Kyiv region,Kyiv,Khreshchatyk St,35, 01006,4
4851,Poland,Mazowieckie,Warsaw,Marszałkowska St,33, 01016,114
4852,Poland,Małopolskie,Kraków,Karmelicka St,9, 30024,151
4853,Ukraine,Odesa region,Izmail,Sadova St,31, 68036,92
4854,Germany,North Rhine-Westphalia,Düsseldorf,Königsallee,20, 40005,266
4855,Ukraine,Lviv region,Lviv,Levandivska St,29, 790116,51
4856,Hungary,Central Hungary,Szentendre,Árpád utca,13, 20054,390
4857,Ukraine,Kyiv region,Irpin,Miroshnychenka St,3, 08042,32
4858,Romania,Bucharest-Ilfov,Bucharest,Strada Lipscani,49, 01058,309
4859,Poland,Małopolskie,Kraków,Karmelicka St,16, 30025,151
4860,Romania,Cluj,Cluj-Napoca,Piața Unirii,34, 40016,328
4861,Romania,Cluj,Cluj-Napoca,Strada George Barițiu,36, 40087,335
4862,Germany,North Rhine-Westphalia,Cologne,Severinstraße,40, 50057,260
4863,Germany,Berlin,Berlin,Invalidenstraße,10, 10074,296
4864,Ukraine,Kyiv region,Kyiv,Saksahanskoho St,9, 01024,6
4865,Ukraine,Lviv region,Lviv,Pekarska St,28, 79076,47
4866,Germany,Berlin,Berlin,Kurfürstendamm,42, 10027,291
4867,Ukraine,Lviv region,Drohobych,Boryslavska St,12, 82084,61
4868,Hungary,Transdanubia,Győr,Munkás utca,1, 90052,436
4869,Poland,Mazowieckie,Warsaw,Świętokrzyska St,31, 01066,119
4870,Hungary,Northern Great Plain,Nyíregyháza,Rákóczi utca,42, 44027,410
4871,Poland,Małopolskie,Nowy Sącz,Barska St,30, 34046,176
4872,Hungary,Central Hungary,Szentendre,Árpád utca,17, 20055,390
4873,Ukraine,Odesa region,Odesa,Italiiska St,31, 650106,86
4874,Hungary,Transdanubia,Győr,Baross Gábor út,1, 90002,431
4875,Ukraine,Odesa region,Odesa,Kanatna St,27, 65026,78
4876,Ukraine,Odesa region,Chornomorsk,Industrialna St,37, 69067,106
4877,Poland,Małopolskie,Kraków,Kazimierza Wielkiego St,3, 30042,153
4878,Poland,Mazowieckie,Płock,Graniczna St,10,09044,141
4879,Ukraine,Kyiv region,Kyiv,Henerala Almazova St,49, 01098,13
4880,Poland,Mazowieckie,Płock,Mostowa St,33,09076,144
4881,Hungary,Central Hungary,Szentendre,Árpád utca,27, 20056,390
4882,Poland,Mazowieckie,Płock,Mazowiecka St,29,09086,145
4883,Poland,Dolnośląskie,Wrocław,Robotnicza St,10, 50064,190
4884,Ukraine,Odesa region,Chornomorsk,Heroiv Stalingrada St,17, 69025,102
4885,Poland,Dolnośląskie,Jelenia Góra,Pijarska St,1, 58092,215
4886,Germany,North Rhine-Westphalia,Cologne,Ehrenstraße,21, 50075,262
4887,Hungary,Transdanubia,Pécs,Citrom utca,20, 76045,424
4888,Hungary,Central Hungary,Budapest,Üllői út,30, 10086,382
4889,Poland,Małopolskie,Tarnów,Broniewskiego St,27, 33086,169
4890,Romania,Bucharest-Ilfov,Otopeni,Strada Mihai Viteazul,38, 07077,322
4891,Hungary,Transdanubia,Pécs,Jókai tér,13, 76034,423
4892,Ukraine,Kyiv region,Bila Tserkva,Levantovych St,2, 09022,19
4893,Hungary,Transdanubia,Győr,Munkás utca,13, 90054,436
4894,Hungary,Central Hungary,Budapest,Bartók Béla út,21, 10045,378
4895,Germany,North Rhine-Westphalia,Düsseldorf,Breite Straße,28, 40046,270
4896,Ukraine,Lviv region,Stryi,Shevchenka St,16, 83005,64
4897,Germany,Bavaria,Munich,Sendlinger Straße,32, 80046,223
4898,Germany,Bavaria,Augsburg,Konrad-Adenauer-Allee,25, 86096,252
4899,Poland,Mazowieckie,Radom,Focha St,29, 26036,129
4900,Poland,Dolnośląskie,Legnica,Mickiewicza St,38, 59067,201
4901,Poland,Małopolskie,Tarnów,Słowackiego St,14, 33034,164
4902,Poland,Mazowieckie,Płock,Mostowa St,8,09073,144
4903,Romania,Timiș,Lugoj,Strada Avram Iancu,14, 31064,367
4904,Germany,North Rhine-Westphalia,Düsseldorf,Bolkerstraße,21, 40035,269
4905,Poland,Małopolskie,Kraków,Floriańska St,10, 30004,149
4906,Ukraine,Odesa region,Izmail,Myru St,36, 68057,94
4907,Hungary,Central Hungary,Budapest,Október huszonharmadika utca,38, 10057,379
4908,Ukraine,Odesa region,Chornomorsk,Nezalezhnosti St,43, 69037,103
4909,Romania,Timiș,Timișoara,Piața Victoriei,6, 30003,350
4910,Hungary,Transdanubia,Győr,Szent István út,39, 90027,433
4911,Germany,North Rhine-Westphalia,Düsseldorf,Ackerstraße,5, 40073,273
4912,Romania,Cluj,Turda,Strada Tineretului,34, 41066,344
4913,Ukraine,Lviv region,Lviv,Pekarska St,18, 79075,47
4914,Ukraine,Odesa region,Chornomorsk,Nezalezhnosti St,21, 69035,103
4915,Poland,Dolnośląskie,Jelenia Góra,Sobieskiego St,17, 58065,212
4916,Germany,North Rhine-Westphalia,Cologne,Aachener Straße,21, 50035,258
4917,Ukraine,Lviv region,Drohobych,Tobilevycha St,27, 82076,60
4918,Poland,Mazowieckie,Radom,Okulickiego St,14, 26054,131
4919,Hungary,Northern Great Plain,Nyíregyháza,Hősök tere,24, 44035,411
4920,Romania,Cluj,Turda,Strada Zambilelor,41, 41097,347
4921,Ukraine,Kyiv region,Irpin,Pushkinska St,49, 08068,34
