sale_id,order_id,wh_id,quantity,discount
44126,11088,4611,3,0
44127,11088,4910,10,0
44128,11088,7003,3,0
44129,11088,11141,2,0
44130,11088,14946,4,0
44131,11088,20113,3,0
44132,11089,3342,3,0
44133,11089,6841,2,0
44134,11089,10164,6,0
44135,11089,16658,10,0
44136,11089,17796,9,0
44137,11089,23479,6,0
44138,11090,15041,4,0
44139,11091,6226,8,0
44140,11091,9806,4,0
44141,11092,5835,4,0
44142,11093,12818,5,0
44143,11093,16269,2,0
44144,11094,8883,7,0
44145,11094,22763,2,0
44146,11095,14136,9,0
44147,11096,229,8,0
44148,11096,578,6,0
44149,11096,708,3,0
44150,11096,7015,2,0
44151,11096,16919,8,0
44152,11096,22946,9,0
44153,11097,5781,6,0
44154,11097,10748,7,0
44155,11097,19505,9,0
44156,11097,23173,2,0
44157,11098,10288,8,0
44158,11098,13975,5,0
44159,11098,15534,7,0
44160,11098,17517,10,0
44161,11098,18863,10,0
44162,11099,1317,4,0
44163,11099,5902,1,0
44164,11099,7193,3,0
44165,11099,8975,9,0
44166,11099,14031,8,0
44167,11099,15732,4,0
44168,11099,19805,3,0
44169,11100,15450,7,0
44170,11100,16471,2,0
44171,11100,19445,3,0
44172,11101,3086,10,0
44173,11101,9712,2,0
44174,11101,11617,9,0
44175,11101,19440,6,0
44176,11102,11601,1,0
44177,11102,22703,8,0
44178,11102,24071,8,0
44179,11103,6226,3,0
44180,11103,9115,3,0
44181,11103,10278,7,0
44182,11103,11530,6,0
44183,11103,16256,4,0
44184,11103,17371,5,0
44185,11104,923,7,0
44186,11104,5778,2,0
44187,11104,7028,3,0
44188,11104,7251,1,0
44189,11104,8351,6,0
44190,11104,19761,4,0
44191,11104,22281,4,0
44192,11105,13646,7,0
44193,11105,13647,9,0
44194,11105,21604,1,0
44195,11106,20896,6,0.05
44196,11107,2439,6,0
44197,11107,3849,4,0
44198,11107,6072,2,0
44199,11107,8382,8,0
44200,11107,11140,8,0
44201,11107,14617,9,0
44202,11108,400,1,0
44203,11108,516,9,0
44204,11108,8356,4,0
44205,11108,17260,5,0
44206,11109,5442,3,0
44207,11109,15771,4,0
44208,11109,15867,6,0
44209,11109,18059,10,0
44210,11109,23496,3,0
44211,11110,11846,1,0
44212,11110,12075,1,0
44213,11110,13111,8,0
44214,11110,13113,4,0
44215,11110,19392,5,0
44216,11110,21468,10,0
44217,11110,23639,9,0
44218,11111,21900,4,0.05
44219,11112,84,3,0
44220,11112,1393,8,0
44221,11112,1946,3,0
44222,11112,4332,8,0
44223,11112,5577,10,0
44224,11112,7809,10,0
44225,11113,7111,3,0
44226,11113,11538,3,0
44227,11113,19049,3,0
44228,11113,21957,7,0
44229,11113,24186,9,0
44230,11114,2510,6,0
44231,11114,5052,1,0
44232,11114,5878,9,0
44233,11114,7645,4,0
44234,11114,8133,5,0
44235,11114,16077,5,0
44236,11114,23211,9,0
44237,11115,1441,10,0
44238,11115,9868,6,0
44239,11115,11174,8,0
44240,11115,11491,6,0
44241,11115,11673,8,0
44242,11115,13255,10,0
44243,11115,15942,2,0
44244,11116,21428,4,0
44245,11117,5969,9,0
44246,11117,11476,3,0
44247,11118,866,8,0
44248,11118,1237,1,0
44249,11118,14104,3,0
44250,11118,14558,7,0
44251,11118,17306,9,0
44252,11119,1634,2,0
44253,11119,9895,10,0
44254,11119,11982,2,0
44255,11119,12891,10,0
44256,11119,17369,2,0
44257,11119,18771,7,0
44258,11119,20697,8,0
44259,11120,11033,5,0.05
44260,11121,14916,5,0
44261,11121,17556,9,0
44262,11122,4313,3,0
44263,11122,6415,6,0
44264,11122,13554,6,0
44265,11122,14054,4,0
44266,11122,15090,6,0
44267,11122,22378,9,0
44268,11122,23393,5,0
44269,11123,8899,3,0
44270,11124,2200,2,0
44271,11124,11035,5,0
44272,11124,17643,2,0
44273,11125,4480,1,0
44274,11125,13781,1,0
44275,11125,14690,6,0
44276,11125,20115,4,0
44277,11125,22245,6,0
44278,11125,22912,4,0
44279,11125,23570,5,0
44280,11126,2171,5,0.05
44281,11126,5546,4,0.05
44282,11126,7375,1,0.05
44283,11126,9164,1,0.05
44284,11126,10580,1,0.05
44285,11126,18071,8,0.05
44286,11127,8500,2,0
44287,11127,14090,6,0
44288,11127,22222,9,0
44289,11128,4687,5,0
44290,11128,5389,9,0
44291,11128,16971,5,0
44292,11128,23863,8,0
44293,11129,18640,7,0
44294,11129,20441,10,0
44295,11130,1050,7,0.05
44296,11130,1963,7,0.05
44297,11130,14230,2,0.05
44298,11130,19103,2,0.05
44299,11130,20421,10,0.05
44300,11130,21085,8,0.05
44301,11131,3272,5,0
44302,11131,16972,7,0
44303,11132,10440,2,0
44304,11132,23446,1,0
44305,11133,13253,2,0
44306,11134,4294,6,0.05
44307,11134,11401,7,0.05
44308,11134,18740,2,0.05
44309,11134,18908,1,0.05
44310,11134,19652,9,0.05
44311,11134,20245,2,0.05
44312,11135,752,3,0
44313,11135,2631,7,0
44314,11136,6084,10,0
44315,11136,10367,6,0
44316,11136,12087,4,0
44317,11136,13017,5,0
44318,11136,19316,3,0
44319,11136,22815,9,0
44320,11137,445,4,0
44321,11138,635,7,0.05
44322,11138,4141,2,0.05
44323,11138,5155,5,0.05
44324,11138,16357,3,0.05
44325,11138,17366,7,0.05
44326,11138,19905,1,0.05
44327,11138,22833,7,0.05
44328,11139,804,9,0
44329,11139,12395,3,0
44330,11139,16574,2,0
44331,11139,17749,4,0
44332,11139,18273,3,0
44333,11139,22412,4,0
44334,11140,4950,5,0
44335,11140,10302,2,0
44336,11140,10513,5,0
44337,11140,12708,10,0
44338,11140,14289,8,0
44339,11140,18344,2,0
44340,11140,19624,2,0
44341,11141,1070,5,0
44342,11141,8791,6,0
44343,11141,9440,5,0
44344,11141,18090,7,0
44345,11141,20514,10,0
44346,11142,1395,3,0
44347,11142,2734,6,0
44348,11142,5030,10,0
44349,11142,8359,7,0
44350,11142,14631,3,0
44351,11142,17987,6,0
44352,11142,21902,10,0
44353,11143,1331,2,0
44354,11143,10477,1,0
44355,11143,20253,6,0
44356,11144,15,4,0
44357,11144,3658,2,0
44358,11144,5066,10,0
44359,11144,11513,4,0
44360,11144,16839,6,0
44361,11144,17179,5,0
44362,11144,17267,6,0
44363,11145,2387,3,0
44364,11145,2419,1,0
44365,11145,12819,5,0
44366,11145,15973,1,0
44367,11145,18592,2,0
44368,11146,4509,10,0
44369,11146,14288,9,0
44370,11146,21494,9,0
44371,11147,5467,5,0
44372,11147,7814,6,0
44373,11147,15417,3,0
44374,11148,3115,3,0
44375,11148,6253,9,0
44376,11148,6943,10,0
44377,11148,9218,10,0
44378,11148,11690,9,0
44379,11148,16904,4,0
44380,11148,21395,3,0
44381,11149,516,10,0
44382,11149,11203,6,0
44383,11149,23442,9,0
44384,11150,3295,6,0
44385,11150,4995,1,0
44386,11150,11075,6,0
44387,11150,11799,1,0
44388,11150,15399,6,0
44389,11150,21548,9,0
44390,11151,2523,4,0
44391,11151,7910,3,0
44392,11151,8710,7,0
44393,11151,12442,9,0
44394,11151,13331,2,0
44395,11151,21875,6,0
44396,11151,23459,7,0
44397,11152,767,6,0
44398,11152,1486,5,0
44399,11152,1867,8,0
44400,11152,3442,10,0
44401,11152,6189,9,0
44402,11152,16905,1,0
44403,11152,17262,5,0
44404,11153,660,2,0
44405,11154,6030,4,0.05
44406,11154,13445,4,0.05
44407,11154,23019,7,0.05
44408,11155,1783,1,0
44409,11155,2426,1,0
44410,11155,2787,9,0
44411,11155,12866,6,0
44412,11156,21613,5,0
44413,11156,22440,7,0
44414,11157,7351,9,0
44415,11157,11755,8,0
44416,11157,12397,2,0
44417,11158,5816,1,0
44418,11159,3447,8,0
44419,11159,8554,8,0
44420,11159,8648,1,0
44421,11159,13952,9,0
44422,11159,15972,7,0
44423,11159,19718,4,0
44424,11160,13800,8,0
44425,11160,16764,1,0
44426,11160,23866,5,0
44427,11161,15231,6,0
44428,11161,17974,7,0
44429,11162,2976,5,0.05
44430,11162,3178,3,0.05
44431,11162,7545,3,0.05
44432,11162,12395,1,0.05
44433,11162,15712,4,0.05
44434,11162,16393,5,0.05
44435,11162,22492,2,0.05
44436,11163,3271,9,0
44437,11163,3531,6,0
44438,11163,7693,8,0
44439,11163,8085,8,0
44440,11163,11180,8,0
44441,11163,13567,9,0
44442,11163,23282,5,0
44443,11164,11285,2,0
44444,11164,11760,9,0
44445,11164,15067,4,0
44446,11164,22072,2,0
44447,11165,132,2,0
44448,11165,13478,1,0
44449,11165,18107,4,0
44450,11165,20743,5,0
44451,11165,21956,8,0
44452,11166,17983,6,0
44453,11167,162,5,0.05
44454,11167,5386,3,0.05
44455,11167,16807,9,0.05
44456,11167,24134,5,0.05
44457,11168,4555,1,0
44458,11168,6913,7,0
44459,11168,7962,7,0
44460,11168,11663,1,0
44461,11168,16212,2,0
44462,11168,22118,3,0
44463,11168,22214,3,0
44464,11169,613,10,0
44465,11169,5871,2,0
44466,11169,9228,4,0
44467,11169,11238,10,0
44468,11169,11323,3,0
44469,11169,18057,3,0
44470,11169,22668,9,0
44471,11170,3406,3,0
44472,11170,10705,4,0
44473,11171,11523,7,0
44474,11171,14200,2,0
44475,11171,15608,3,0
44476,11172,682,1,0
44477,11172,5443,9,0
44478,11172,8750,3,0
44479,11172,14999,3,0
44480,11172,17390,3,0
44481,11172,23653,9,0
44482,11173,1688,8,0
44483,11173,11874,3,0
44484,11173,12088,9,0
44485,11173,12240,3,0
44486,11173,17498,5,0
44487,11174,7476,1,0
44488,11174,12105,6,0
44489,11174,14647,3,0
44490,11174,17872,6,0
44491,11175,1103,1,0
44492,11175,19964,9,0
44493,11176,1462,2,0
44494,11176,6453,5,0
44495,11176,7267,8,0
44496,11176,12921,4,0
44497,11176,13317,2,0
44498,11176,14608,6,0
44499,11176,15053,3,0
44500,11177,4083,9,0
44501,11177,4426,6,0
44502,11177,8720,1,0
44503,11177,18590,3,0
44504,11177,19721,6,0
44505,11177,23209,2,0
44506,11177,23942,10,0
44507,11178,5876,4,0
44508,11178,7612,2,0
44509,11178,8101,10,0
44510,11178,12540,6,0
44511,11178,14406,8,0
44512,11178,14835,10,0
44513,11178,15699,7,0
44514,11179,857,7,0
44515,11179,3447,7,0
44516,11179,12972,4,0
44517,11179,14722,1,0
44518,11179,19135,4,0
44519,11179,20730,5,0
44520,11179,21901,4,0
44521,11180,17099,9,0
44522,11180,22131,3,0
44523,11181,5434,4,0
44524,11181,7057,10,0
44525,11181,8774,5,0
44526,11181,10614,6,0
44527,11181,15267,1,0
44528,11181,20536,10,0
44529,11182,5956,9,0
44530,11182,19201,2,0
44531,11183,2697,10,0
44532,11183,3323,5,0
44533,11184,3992,2,0
44534,11184,4882,8,0
44535,11184,14190,5,0
44536,11184,15288,9,0
44537,11184,22216,4,0
44538,11185,806,3,0
44539,11185,22314,1,0
44540,11186,124,6,0
44541,11186,1129,1,0
44542,11186,2728,3,0
44543,11186,4416,2,0
44544,11186,7409,2,0
44545,11186,9133,7,0
44546,11186,17769,10,0
44547,11187,3383,4,0
44548,11188,2480,7,0
44549,11188,14714,8,0
44550,11188,17713,5,0
44551,11189,1103,3,0
44552,11189,15567,1,0
44553,11189,22629,5,0
44554,11190,4362,5,0
44555,11190,7565,3,0
44556,11190,8989,6,0
44557,11190,11267,2,0
44558,11190,16487,6,0
44559,11190,18567,4,0
44560,11190,20548,1,0
44561,11191,4835,3,0
44562,11191,19592,1,0
44563,11192,7379,5,0
44564,11192,13982,10,0
44565,11192,14803,7,0
44566,11192,15279,2,0
44567,11192,18584,10,0
44568,11192,19048,1,0
44569,11193,20227,1,0
44570,11193,22418,7,0
44571,11194,12712,6,0
44572,11194,16163,9,0
44573,11194,21608,5,0
44574,11195,3575,7,0.05
44575,11195,7737,8,0.05
44576,11195,9885,1,0.05
44577,11195,14668,3,0.05
44578,11195,15964,9,0.05
44579,11196,5164,5,0
44580,11196,9807,3,0
44581,11196,10879,10,0
44582,11196,11539,7,0
44583,11196,17121,1,0
44584,11196,18428,6,0
44585,11197,1974,4,0
44586,11197,14292,6,0
44587,11198,7057,7,0
44588,11198,14631,1,0
44589,11198,16069,9,0
44590,11198,21915,3,0
44591,11199,657,3,0
44592,11199,6661,9,0
44593,11199,6786,4,0
44594,11199,10704,5,0
44595,11199,24080,2,0
44596,11200,1859,6,0
44597,11200,8037,4,0
44598,11201,7132,10,0
44599,11201,13601,6,0
44600,11201,15275,9,0
44601,11201,16515,6,0
44602,11202,20703,7,0
44603,11203,1570,2,0
44604,11203,5112,10,0
44605,11203,5226,1,0
44606,11203,8955,5,0
44607,11203,12632,3,0
44608,11203,12976,2,0
44609,11203,14558,1,0
44610,11204,11650,5,0
44611,11204,18633,10,0
44612,11205,3271,2,0
44613,11205,22925,8,0
44614,11205,23386,2,0
44615,11206,8643,3,0
44616,11207,8867,4,0
44617,11207,10904,8,0
44618,11207,13064,2,0
44619,11208,5263,2,0
44620,11208,7962,10,0
44621,11208,10786,3,0
44622,11208,19981,9,0
44623,11209,1181,3,0
44624,11209,17336,1,0
44625,11210,2630,10,0
44626,11210,3687,8,0
44627,11210,6592,8,0
44628,11210,8361,4,0
44629,11210,10303,3,0
44630,11210,19206,8,0
44631,11210,21837,3,0
44632,11211,11704,7,0
44633,11212,4509,9,0
44634,11212,5548,2,0
44635,11212,7337,1,0
44636,11212,13048,1,0
44637,11212,20071,6,0
44638,11212,21596,6,0
44639,11213,18402,6,0
44640,11214,1357,2,0
44641,11214,8342,6,0
44642,11214,9680,1,0
44643,11214,14238,5,0
44644,11214,15555,1,0
44645,11214,24099,7,0
44646,11215,4993,9,0
44647,11215,6417,8,0
44648,11215,7836,6,0
44649,11215,8319,6,0
44650,11215,11161,9,0
44651,11215,12688,2,0
44652,11215,24044,1,0
44653,11216,478,9,0
44654,11216,2304,7,0
44655,11216,8361,5,0
44656,11216,9350,9,0
44657,11216,18097,5,0
44658,11216,22850,1,0
44659,11217,207,3,0
44660,11217,2811,10,0
44661,11217,8001,7,0
44662,11217,12031,8,0
44663,11217,18268,1,0
44664,11217,19734,8,0
44665,11218,5626,2,0
44666,11218,6982,9,0
44667,11218,16204,10,0
44668,11219,2531,5,0
44669,11219,3906,3,0
44670,11219,10331,9,0
44671,11220,342,1,0
44672,11220,844,4,0
44673,11220,8933,4,0
44674,11221,10279,4,0
44675,11222,8587,5,0.05
44676,11222,13418,10,0.05
44677,11223,3369,6,0.05
44678,11223,19251,1,0.05
44679,11224,529,6,0
44680,11224,5437,9,0
44681,11224,7007,7,0
44682,11224,18002,7,0
44683,11224,19353,3,0
44684,11224,23702,3,0
44685,11225,4363,8,0
44686,11225,5725,10,0
44687,11225,15089,8,0
44688,11225,17132,10,0
44689,11226,4404,8,0
44690,11227,8395,7,0
44691,11227,8738,2,0
44692,11227,10546,10,0
44693,11227,13728,1,0
44694,11227,13828,7,0
44695,11227,14249,6,0
44696,11227,19337,4,0
44697,11228,232,1,0
44698,11228,1257,6,0
44699,11228,14291,4,0
44700,11228,17032,9,0
44701,11229,7861,9,0
44702,11229,9042,7,0
44703,11229,11530,2,0
44704,11229,19249,2,0
44705,11229,23301,2,0
44706,11230,1480,1,0
44707,11230,17267,9,0
44708,11231,5388,6,0
44709,11231,5548,10,0
44710,11231,7557,6,0
44711,11231,14901,9,0
44712,11231,17659,10,0
44713,11231,22576,8,0
44714,11232,6682,10,0
44715,11233,855,1,0
44716,11233,2388,10,0
44717,11233,4273,4,0
44718,11233,6634,4,0
44719,11233,6784,1,0
44720,11233,18535,4,0
44721,11233,18670,1,0
44722,11234,2845,4,0
44723,11234,4664,4,0
44724,11234,8131,9,0
44725,11234,16309,6,0
44726,11234,16863,10,0
44727,11234,17770,6,0
44728,11234,19391,7,0
44729,11235,21033,1,0
44730,11236,391,4,0
44731,11236,14152,10,0
44732,11236,19445,2,0
44733,11237,638,3,0
44734,11237,11708,7,0
44735,11237,14786,8,0
44736,11237,17907,8,0
44737,11238,1251,2,0
44738,11239,12102,7,0
44739,11240,669,2,0
44740,11240,3595,7,0
44741,11240,6254,5,0
44742,11240,10056,7,0
44743,11240,14321,4,0
44744,11241,7001,7,0
44745,11241,8081,9,0
44746,11241,13457,9,0
44747,11241,15805,6,0
44748,11241,17501,4,0
44749,11241,18301,6,0
44750,11242,19391,9,0.05
44751,11243,2250,1,0
44752,11243,5956,2,0
44753,11243,7437,10,0
44754,11243,10429,4,0
44755,11244,10868,9,0
44756,11244,15044,8,0
44757,11245,881,2,0.05
44758,11245,11413,4,0.05
44759,11245,17591,3,0.05
44760,11245,18007,9,0.05
44761,11246,631,1,0
44762,11246,1822,9,0
44763,11246,5574,2,0
44764,11246,7938,1,0
44765,11246,15289,4,0
44766,11247,6970,9,0
44767,11248,2030,3,0.05
44768,11248,9354,10,0.05
44769,11248,10056,1,0.05
44770,11248,12733,8,0.05
44771,11248,14598,7,0.05
44772,11248,14911,6,0.05
44773,11248,18825,1,0.05
44774,11249,105,9,0
44775,11249,4136,3,0
44776,11250,8726,6,0
44777,11250,11620,10,0
44778,11250,15255,10,0
44779,11250,21470,4,0
44780,11251,6609,7,0
44781,11251,15222,5,0
44782,11251,18583,9,0
44783,11251,19642,4,0
44784,11251,22249,5,0
44785,11251,22857,1,0
44786,11251,23299,9,0
44787,11252,8609,1,0
44788,11252,10798,9,0
44789,11253,5667,10,0
44790,11253,9124,6,0
44791,11253,14883,6,0
44792,11254,2733,3,0
44793,11254,5842,9,0
44794,11254,12539,10,0
44795,11254,22484,2,0
44796,11255,5594,5,0
44797,11255,8770,7,0
44798,11255,17223,3,0
44799,11256,3718,7,0
44800,11256,4697,3,0
44801,11256,11607,3,0
44802,11256,13660,1,0
44803,11256,20187,7,0
44804,11257,3458,3,0
44805,11257,3930,1,0
44806,11257,6037,7,0
44807,11257,11539,8,0
44808,11257,12072,2,0
44809,11257,14453,10,0
44810,11257,21901,7,0
44811,11258,22625,2,0
44812,11259,22735,8,0
44813,11260,1742,10,0
44814,11260,8158,6,0
44815,11260,11174,9,0
44816,11260,11260,1,0
44817,11260,12169,4,0
44818,11260,12509,8,0
44819,11260,23981,7,0
44820,11261,3708,2,0
44821,11261,8774,6,0
44822,11261,14451,4,0
44823,11261,21472,9,0
44824,11261,23170,4,0
44825,11262,2364,5,0
44826,11262,7587,4,0
44827,11262,10338,3,0
44828,11263,4132,10,0
44829,11263,4291,1,0
44830,11263,5550,3,0
44831,11263,13489,5,0
44832,11263,15450,4,0
44833,11263,23063,10,0
44834,11264,1422,10,0.05
44835,11264,2493,1,0.05
44836,11264,14456,2,0.05
44837,11265,2007,4,0
44838,11265,3935,7,0
44839,11265,20168,7,0
44840,11265,23855,6,0
44841,11266,2934,7,0
44842,11266,5551,1,0
44843,11266,15158,2,0
44844,11266,15646,8,0
44845,11266,18805,4,0
44846,11266,21468,4,0
44847,11267,8195,3,0
44848,11267,14493,1,0
44849,11267,15530,5,0
44850,11267,20135,10,0
44851,11267,21533,8,0
44852,11267,21803,8,0
44853,11268,7586,3,0
44854,11268,7859,10,0
44855,11268,12666,10,0
44856,11268,12709,2,0
44857,11268,19629,10,0
44858,11269,6696,3,0
44859,11269,11577,3,0
44860,11269,11664,1,0
44861,11269,22777,8,0
44862,11270,13695,7,0
44863,11270,16482,9,0
44864,11270,18921,10,0
44865,11271,1728,8,0
44866,11271,1902,6,0
44867,11271,2784,5,0
44868,11271,10070,4,0
44869,11271,11758,3,0
44870,11272,7431,10,0
44871,11272,13064,8,0
44872,11272,13953,3,0
44873,11272,15864,1,0
44874,11272,17290,9,0
44875,11272,17769,6,0
44876,11272,19004,8,0
44877,11273,7934,5,0
44878,11273,16924,10,0
44879,11274,5392,1,0
44880,11274,5924,5,0
44881,11274,8759,4,0
44882,11274,17940,9,0
44883,11274,22047,1,0
44884,11275,4402,9,0
44885,11275,5667,1,0
44886,11275,7695,10,0
44887,11275,8452,3,0
44888,11275,19022,9,0
44889,11275,20413,7,0
44890,11276,1106,6,0
44891,11276,3769,4,0
44892,11276,9224,1,0
44893,11276,16158,9,0
44894,11276,19434,2,0
44895,11277,5687,7,0
44896,11277,8178,9,0
44897,11277,23259,5,0
44898,11278,5149,6,0
44899,11278,5472,2,0
44900,11278,7128,1,0
44901,11279,11693,8,0
44902,11279,12189,5,0
44903,11279,17132,2,0
44904,11280,3180,6,0
44905,11280,4663,5,0
44906,11280,12205,5,0
44907,11280,17987,7,0
44908,11281,11939,9,0
44909,11281,20214,3,0
44910,11281,22440,10,0
44911,11282,979,1,0
44912,11282,14510,8,0
44913,11282,24085,4,0
44914,11283,5305,9,0
44915,11283,7589,2,0
44916,11283,10560,1,0
44917,11283,13083,7,0
44918,11283,18531,6,0
44919,11283,22200,1,0
44920,11283,22624,4,0
44921,11284,7906,9,0
44922,11284,23149,2,0
44923,11285,2864,8,0
44924,11285,11689,10,0
44925,11285,12142,4,0
44926,11285,19586,6,0
44927,11286,803,10,0
44928,11286,5775,1,0
44929,11287,842,7,0
44930,11287,1679,1,0
44931,11287,12771,3,0
44932,11287,17032,10,0
44933,11287,17202,3,0
44934,11287,19254,7,0
44935,11288,6474,7,0
44936,11288,8244,2,0
44937,11288,14351,1,0
44938,11288,16692,10,0
44939,11289,5628,9,0
44940,11289,6413,9,0
44941,11289,23257,7,0
44942,11290,5981,9,0
44943,11290,10867,9,0
44944,11291,22183,4,0
44945,11292,680,3,0
44946,11292,1565,10,0
44947,11292,2633,1,0
44948,11292,4495,7,0
44949,11292,10703,9,0
44950,11292,17367,3,0
44951,11292,21467,9,0
44952,11293,8919,5,0
44953,11293,12302,1,0
44954,11293,12916,7,0
44955,11293,16225,9,0
44956,11293,21100,6,0
44957,11293,21554,10,0
44958,11293,22598,4,0
44959,11294,14527,7,0
44960,11295,6680,1,0
44961,11295,21475,2,0
44962,11296,5399,7,0
44963,11296,10668,7,0
44964,11296,15425,4,0
44965,11297,1523,5,0
44966,11297,2650,5,0
44967,11297,12284,3,0
44968,11298,927,1,0
44969,11298,2033,4,0
44970,11298,4723,5,0
44971,11298,6362,6,0
44972,11298,10912,4,0
44973,11298,14452,5,0
44974,11299,5430,8,0
44975,11300,4019,4,0.05
44976,11300,7400,1,0.05
44977,11301,6286,2,0
44978,11302,5291,3,0
44979,11303,10066,10,0
44980,11303,19386,9,0
44981,11303,21264,8,0
44982,11304,1007,7,0.05
44983,11304,3615,4,0.05
44984,11304,5851,6,0.05
44985,11304,6015,6,0.05
44986,11304,9567,4,0.05
44987,11304,9571,3,0.05
44988,11304,12958,3,0.05
44989,11305,1774,1,0
44990,11305,12128,3,0
44991,11306,7944,9,0
44992,11306,23781,4,0
44993,11307,114,5,0
44994,11307,5928,5,0
44995,11307,6129,7,0
44996,11307,13609,3,0
44997,11307,16268,5,0
44998,11307,17712,2,0
44999,11307,18611,10,0
45000,11308,800,7,0
45001,11308,3635,1,0
45002,11308,8119,4,0
45003,11308,11287,4,0
45004,11308,19634,10,0
45005,11308,19651,7,0
45006,11308,22404,2,0
45007,11309,3408,9,0
45008,11309,5624,10,0
45009,11309,12517,6,0
45010,11309,22163,2,0
45011,11309,23558,8,0
45012,11310,967,10,0
45013,11310,15608,7,0
45014,11311,17728,7,0
45015,11311,23549,10,0
45016,11312,5389,7,0
45017,11312,11290,1,0
45018,11312,15239,3,0
45019,11312,20193,4,0
45020,11312,23726,2,0
45021,11313,3548,10,0
45022,11313,6647,1,0
45023,11313,7812,10,0
45024,11313,9968,10,0
45025,11313,12655,9,0
45026,11313,14844,2,0
45027,11314,1320,3,0
45028,11314,5983,7,0
45029,11314,10706,9,0
45030,11314,15435,4,0
45031,11314,17116,9,0
45032,11315,515,1,0
45033,11316,3287,1,0
45034,11316,5269,1,0
45035,11316,7463,3,0
45036,11316,7595,1,0
45037,11316,11448,7,0
45038,11316,20292,4,0
45039,11317,752,3,0
45040,11317,1798,1,0
45041,11317,3196,2,0
45042,11317,4325,6,0
45043,11317,7008,7,0
45044,11317,12369,3,0
45045,11317,21165,7,0
45046,11318,2041,5,0
45047,11319,2355,10,0.05
45048,11319,3604,7,0.05
45049,11319,7312,10,0.05
45050,11319,14834,6,0.05
45051,11319,15695,10,0.05
45052,11319,19012,10,0.05
45053,11320,1619,7,0
45054,11320,2186,10,0
45055,11320,10827,1,0
45056,11320,12351,7,0
45057,11320,14560,9,0
45058,11320,16173,5,0
45059,11320,22938,9,0
45060,11321,11188,6,0.05
45061,11321,13108,5,0.05
45062,11321,13222,4,0.05
45063,11321,18784,8,0.05
45064,11321,22036,9,0.05
45065,11322,6462,10,0
45066,11322,22689,10,0
45067,11323,9831,10,0
45068,11323,14603,5,0
45069,11323,17337,4,0
45070,11323,17393,9,0
45071,11323,20338,5,0
45072,11324,6542,3,0
45073,11324,7862,1,0
45074,11324,10107,10,0
45075,11324,15468,2,0
45076,11324,20894,1,0
45077,11324,22361,5,0
45078,11325,11531,1,0
45079,11326,2033,8,0
45080,11326,7046,4,0
45081,11326,11782,6,0
45082,11326,23125,3,0
45083,11327,859,1,0
45084,11327,2681,8,0
45085,11327,3929,4,0
45086,11327,8555,4,0
45087,11328,3000,3,0
45088,11328,6584,9,0
45089,11328,12587,5,0
45090,11328,14595,9,0
45091,11328,14848,10,0
45092,11328,15349,5,0
45093,11329,1013,9,0
45094,11329,3161,3,0
45095,11329,3871,6,0
45096,11329,7949,6,0
45097,11330,5700,3,0
45098,11330,11560,6,0
45099,11330,14183,7,0
45100,11331,3563,4,0
45101,11331,7502,6,0
45102,11331,10428,1,0
45103,11331,15143,8,0
45104,11331,15436,2,0
45105,11331,15758,1,0
45106,11331,17312,4,0
45107,11332,2074,1,0
45108,11332,2729,7,0
45109,11332,10868,10,0
45110,11333,387,2,0
45111,11333,10657,5,0
45112,11333,17866,5,0
45113,11333,18175,3,0
45114,11333,23841,5,0
45115,11334,94,1,0
45116,11334,20810,3,0
45117,11334,22938,3,0
45118,11335,6673,4,0
45119,11335,7591,1,0
45120,11335,10782,5,0
45121,11335,18321,9,0
45122,11336,589,6,0
45123,11336,7937,3,0
45124,11336,16326,10,0
45125,11336,17685,2,0
45126,11336,19766,4,0
45127,11336,21948,4,0
45128,11336,22127,1,0
45129,11337,4568,2,0
45130,11337,4852,9,0
45131,11337,12649,2,0
45132,11337,13492,2,0
45133,11337,22668,1,0
45134,11338,8198,8,0
45135,11338,16181,6,0
45136,11338,19506,4,0
45137,11338,22253,7,0
45138,11338,24028,9,0
45139,11339,594,7,0
45140,11339,2552,7,0
45141,11339,14389,5,0
45142,11339,22238,5,0
45143,11339,23742,5,0
45144,11340,5827,8,0
45145,11340,11000,4,0
45146,11340,14017,10,0
45147,11340,22539,6,0
45148,11341,14200,4,0
45149,11341,23758,2,0
45150,11342,631,1,0
45151,11342,2305,8,0
45152,11342,7264,3,0
45153,11342,11052,10,0
45154,11342,15255,1,0
45155,11342,21038,10,0
45156,11343,5195,4,0
45157,11343,13198,9,0
45158,11343,13383,8,0
45159,11344,7586,9,0
45160,11344,12522,8,0
45161,11345,3184,5,0
45162,11345,17597,10,0
45163,11345,19423,8,0
45164,11345,20349,6,0
45165,11346,10648,4,0
45166,11346,12203,7,0
45167,11347,563,6,0
45168,11347,7795,1,0
45169,11347,14232,6,0
45170,11347,18189,8,0
45171,11348,16982,3,0
45172,11349,306,10,0.05
45173,11349,3446,3,0.05
45174,11349,7311,2,0.05
45175,11349,11607,7,0.05
45176,11349,20274,10,0.05
45177,11350,840,9,0
45178,11350,12653,8,0
45179,11350,20847,10,0
45180,11350,20866,2,0
45181,11350,21549,5,0
45182,11351,10190,4,0
45183,11352,1632,8,0
45184,11352,6056,5,0
45185,11352,18626,6,0
45186,11352,22047,1,0
45187,11353,709,3,0
45188,11353,9537,1,0
45189,11353,10027,10,0
45190,11353,11562,3,0
