wh_id,product_id,supplier_id,price,procurement,markup,sales_price,stock_quantity
21542,4454,6,1825.8,0.31,0.25,2282.25,26
21543,4454,1,1869.8,0.44,0.25,2337.25,83
21544,4454,9,1902.79,0.46,0.25,2378.49,75
21545,4454,3,1693.82,0.13,0.25,2117.28,19
21546,4454,2,1803.8,0.3,0.25,2254.75,26
21547,4454,8,1935.79,0.43,0.25,2419.74,32
21548,509,3,376.36,0.1,0.25,470.45,47
21549,509,2,420.64,0.47,0.25,525.8,64
21550,509,5,376.36,0.13,0.25,470.45,58
21551,509,10,430.48,0.39,0.25,538.1,94
21552,509,4,445.24,0.47,0.25,556.55,21
21553,1658,1,236.12,0.42,0.25,295.15,29
21554,1658,10,220.47,0.31,0.25,275.59,11
21555,1658,3,230.43,0.12,0.25,288.04,41
21556,1658,6,248.92,0.43,0.25,311.15,10
21557,1269,8,88.82,0.39,0.25,111.02,69
21558,1269,3,84.3,0.13,0.25,105.38,76
21559,1269,7,90.83,0.49,0.25,113.54,21
21560,1269,9,87.82,0.39,0.25,109.78,29
21561,2541,1,42.19,0.37,0.25,52.74,79
21562,2541,5,42.19,0.15,0.25,52.74,16
21563,2541,2,42.69,0.41,0.25,53.36,11
21564,2541,3,39.46,0.14,0.25,49.32,56
21565,2541,4,45.67,0.46,0.25,57.09,13
21566,2541,6,42.69,0.33,0.25,53.36,84
21567,2028,9,15.53,0.41,0.25,19.41,65
21568,2028,7,14.54,0.32,0.25,18.17,55
21569,2028,8,14.72,0.38,0.25,18.4,14
21570,3280,7,820.02,0.43,0.25,1025.03,85
21571,3280,6,829.84,0.38,0.25,1037.3,96
21572,3280,10,810.2,0.35,0.25,1012.75,42
21573,3280,4,810.2,0.4,0.25,1012.75,57
21574,782,4,25.72,0.46,0.25,32.15,96
21575,782,9,25.58,0.46,0.25,31.98,14
21576,782,3,21.6,0.1,0.25,27.0,21
21577,2628,7,233.3,0.3,0.25,291.62,77
21578,2628,9,282.74,0.49,0.25,353.42,21
21579,2628,1,265.74,0.37,0.25,332.18,100
21580,2628,3,268.83,0.14,0.25,336.04,95
21581,4524,5,327.27,0.13,0.25,409.09,40
21582,4524,9,325.18,0.31,0.25,406.48,73
21583,4524,4,333.52,0.34,0.25,416.9,70
21584,4524,2,377.29,0.48,0.25,471.61,52
21585,4892,1,36.46,0.47,0.25,45.58,85
21586,4892,8,35.64,0.34,0.25,44.55,12
21587,4892,2,35.64,0.4,0.25,44.55,73
21588,3503,2,3281.76,0.38,0.25,4102.2,12
21589,3503,5,3404.06,0.15,0.25,4255.08,62
21590,3503,3,3383.68,0.14,0.25,4229.6,38
21591,3503,1,3261.38,0.36,0.25,4076.73,40
21592,953,10,124.47,0.45,0.25,155.59,74
21593,953,6,122.32,0.36,0.25,152.9,99
21594,953,1,122.32,0.45,0.25,152.9,55
21595,1579,5,591.4,0.12,0.25,739.25,94
21596,1579,3,628.6,0.14,0.25,785.75,71
21597,1579,10,669.51,0.42,0.25,836.89,72
21598,1579,6,673.23,0.41,0.25,841.54,62
21599,1579,2,598.84,0.4,0.25,748.55,48
21600,5005,2,406.39,0.35,0.25,507.99,26
21601,5005,8,394.43,0.3,0.25,493.04,58
21602,5005,4,394.43,0.42,0.25,493.04,32
21603,5005,3,394.43,0.12,0.25,493.04,45
21604,515,5,455.26,0.14,0.25,569.08,16
21605,515,1,449.57,0.37,0.25,561.96,77
21606,515,3,475.18,0.15,0.25,593.98,98
21607,515,6,483.72,0.35,0.25,604.65,26
21608,515,9,480.87,0.4,0.25,601.09,62
21609,1840,1,5.25,0.47,0.25,6.56,60
21610,1840,2,5.04,0.47,0.25,6.3,72
21611,1840,9,4.96,0.31,0.25,6.2,80
21612,4388,1,2137.19,0.48,0.25,2671.49,70
21613,4388,3,1968.14,0.14,0.25,2460.18,84
21614,4388,4,2016.44,0.44,0.25,2520.55,43
21615,4388,2,2064.74,0.48,0.25,2580.92,91
21616,4388,9,2197.56,0.5,0.25,2746.95,39
21617,4118,8,366.38,0.48,0.25,457.98,41
21618,4118,7,392.1,0.48,0.25,490.12,14
21619,4118,5,332.1,0.14,0.25,415.12,50
21620,4118,3,340.67,0.12,0.25,425.84,33
21621,3126,10,4535.56,0.41,0.25,5669.45,26
21622,3126,2,4255.28,0.38,0.25,5319.1,87
21623,3126,8,4204.32,0.41,0.25,5255.4,80
21624,3126,9,4357.2,0.33,0.25,5446.5,88
21625,3126,1,4331.72,0.31,0.25,5414.65,55
21626,148,4,956.34,0.33,0.25,1195.42,95
21627,148,9,1002.43,0.47,0.25,1253.04,86
21628,148,10,933.3,0.33,0.25,1166.62,18
21629,148,6,1002.43,0.43,0.25,1253.04,63
21630,1918,4,21.54,0.5,0.25,26.92,16
21631,1918,9,20.72,0.44,0.25,25.9,13
21632,1918,1,19.77,0.32,0.25,24.71,15
21633,1918,2,19.19,0.42,0.25,23.99,23
21634,1918,5,20.01,0.12,0.25,25.01,57
21635,4884,2,435.46,0.46,0.25,544.32,50
21636,4884,7,445.82,0.46,0.25,557.28,19
21637,4884,9,451.01,0.45,0.25,563.76,63
21638,4884,10,435.46,0.44,0.25,544.32,65
21639,4299,2,1393.66,0.38,0.25,1742.08,66
21640,4299,1,1410.06,0.4,0.25,1762.57,61
21641,4299,9,1287.09,0.31,0.25,1608.86,49
21642,4299,5,1336.27,0.11,0.25,1670.34,21
21643,4299,10,1442.85,0.45,0.25,1803.56,63
21644,4299,3,1426.45,0.14,0.25,1783.06,67
21645,17,6,3065.31,0.36,0.25,3831.64,55
21646,17,8,3065.31,0.33,0.25,3831.64,83
21647,17,3,3083.24,0.15,0.25,3854.05,57
21648,2158,8,25.22,0.47,0.25,31.52,100
21649,2158,1,24.66,0.39,0.25,30.82,50
21650,2158,10,23.39,0.46,0.25,29.24,47
21651,2158,9,24.52,0.45,0.25,30.65,52
21652,3532,5,2030.25,0.12,0.25,2537.81,70
21653,3532,6,1836.89,0.31,0.25,2296.11,31
21654,3532,8,2042.33,0.34,0.25,2552.91,84
21655,3532,1,2187.35,0.42,0.25,2734.19,23
21656,2562,9,290.07,0.3,0.25,362.59,13
21657,2562,10,327.5,0.49,0.25,409.38,76
21658,2562,3,299.42,0.12,0.25,374.28,28
21659,2562,6,299.42,0.38,0.25,374.28,54
21660,2562,4,301.3,0.3,0.25,376.62,66
21661,2562,2,314.4,0.42,0.25,393.0,85
21662,5300,7,557.04,0.36,0.25,696.3,48
21663,5300,1,518.18,0.35,0.25,647.72,63
21664,5300,9,566.76,0.45,0.25,708.45,74
21665,5300,2,563.52,0.37,0.25,704.4,89
21666,3487,5,2099.21,0.12,0.25,2624.01,95
21667,3487,1,2246.53,0.47,0.25,2808.16,38
21668,3487,9,2062.38,0.44,0.25,2577.98,34
21669,3487,8,2209.7,0.41,0.25,2762.12,77
21670,3487,2,2271.08,0.45,0.25,2838.85,39
21671,2926,2,57.46,0.33,0.25,71.82,15
21672,2926,8,53.93,0.32,0.25,67.41,36
21673,2926,6,57.46,0.33,0.25,71.82,21
21674,2926,7,55.34,0.37,0.25,69.18,51
21675,2926,1,63.45,0.48,0.25,79.31,51
21676,2729,9,249.14,0.44,0.25,311.42,73
21677,2729,5,225.97,0.11,0.25,282.46,78
21678,2729,7,257.83,0.45,0.25,322.29,93
21679,2729,6,228.86,0.36,0.25,286.08,41
21680,2729,1,249.14,0.48,0.25,311.42,96
21681,2729,10,257.83,0.5,0.25,322.29,57
21682,1444,1,74.7,0.36,0.25,93.38,55
21683,1444,3,77.04,0.14,0.25,96.3,30
21684,1444,10,79.84,0.36,0.25,99.8,100
21685,1444,6,75.17,0.38,0.25,93.96,97
21686,1444,9,86.84,0.49,0.25,108.55,99
21687,2138,9,19.65,0.41,0.25,24.56,86
21688,2138,1,18.78,0.43,0.25,23.48,95
21689,2138,3,18.34,0.13,0.25,22.92,49
21690,2138,2,18.89,0.47,0.25,23.61,56
21691,2614,5,78.8,0.14,0.25,98.5,81
21692,2614,9,85.32,0.37,0.25,106.65,92
21693,2614,1,81.81,0.38,0.25,102.26,64
21694,2614,10,80.3,0.39,0.25,100.38,31
21695,2614,7,88.33,0.41,0.25,110.41,76
21696,1424,7,48.11,0.38,0.25,60.14,83
21697,1424,10,48.11,0.45,0.25,60.14,30
21698,1424,8,47.54,0.34,0.25,59.42,40
21699,1424,9,47.54,0.43,0.25,59.42,75
21700,1424,3,45.85,0.15,0.25,57.31,13
21701,4433,8,313.7,0.45,0.25,392.12,23
21702,4433,1,336.51,0.46,0.25,420.64,82
21703,4433,4,321.3,0.44,0.25,401.62,83
21704,4433,5,290.88,0.13,0.25,363.6,65
21705,4433,10,306.09,0.36,0.25,382.61,66
21706,4858,5,69.63,0.12,0.25,87.04,92
21707,4858,3,73.5,0.13,0.25,91.88,46
21708,4858,4,71.78,0.46,0.25,89.72,20
21709,4858,1,69.63,0.35,0.25,87.04,90
21710,4858,6,69.63,0.37,0.25,87.04,67
21711,4858,8,76.93,0.4,0.25,96.16,47
21712,3889,10,1949.19,0.39,0.25,2436.49,27
21713,3889,7,2020.94,0.45,0.25,2526.18,55
21714,3889,4,2068.77,0.44,0.25,2585.96,49
21715,3889,1,1877.44,0.36,0.25,2346.8,29
21716,3889,3,2020.94,0.15,0.25,2526.18,63
21717,594,3,69.91,0.13,0.25,87.39,77
21718,594,10,67.77,0.33,0.25,84.71,30
21719,594,6,73.77,0.48,0.25,92.21,61
21720,594,9,69.48,0.4,0.25,86.85,75
21721,4213,6,1839.93,0.43,0.25,2299.91,76
21722,4213,3,1851.22,0.14,0.25,2314.02,80
21723,4213,4,1851.22,0.4,0.25,2314.02,97
21724,4213,8,1862.5,0.42,0.25,2328.12,30
21725,4213,5,1851.22,0.13,0.25,2314.02,16
21726,1194,2,112.74,0.31,0.25,140.92,35
21727,1194,4,117.44,0.46,0.25,146.8,20
21728,1194,5,112.07,0.15,0.25,140.09,95
21729,2440,6,167.58,0.32,0.25,209.48,23
21730,2440,3,176.95,0.13,0.25,221.19,48
21731,2440,2,171.75,0.33,0.25,214.69,36
21732,2440,10,177.99,0.35,0.25,222.49,77
21733,4873,7,374.88,0.41,0.25,468.6,53
21734,4873,4,379.37,0.49,0.25,474.21,90
21735,4873,9,374.88,0.44,0.25,468.6,71
21736,3483,1,5489.91,0.33,0.25,6862.39,72
21737,3483,10,5074.98,0.34,0.25,6343.72,85
21738,3483,2,5202.65,0.41,0.25,6503.31,82
21739,3483,6,5330.32,0.32,0.25,6662.9,46
21740,4312,8,2272.84,0.34,0.25,2841.05,25
21741,4312,6,2233.2,0.46,0.25,2791.5,36
21742,4312,4,2312.48,0.45,0.25,2890.6,76
21743,4312,7,2431.41,0.49,0.25,3039.26,72
21744,3679,10,1780.88,0.44,0.25,2226.1,96
21745,3679,7,1780.88,0.49,0.25,2226.1,97
21746,3679,6,1722.49,0.48,0.25,2153.11,20
21747,3679,5,1498.67,0.1,0.25,1873.34,37
21748,3679,3,1664.1,0.14,0.25,2080.12,50
21749,4954,6,246.4,0.43,0.25,308.0,23
21750,4954,2,236.2,0.31,0.25,295.25,75
21751,4954,9,246.4,0.36,0.25,308.0,44
21752,4954,7,246.4,0.47,0.25,308.0,87
21753,1859,6,13.77,0.47,0.25,17.21,91
21754,1859,8,13.28,0.31,0.25,16.6,91
21755,1859,5,12.64,0.13,0.25,15.8,76
21756,1859,7,13.12,0.39,0.25,16.4,31
21757,1859,10,14.49,0.47,0.25,18.11,23
21758,1859,4,14.89,0.47,0.25,18.61,57
21759,2701,7,190.48,0.35,0.25,238.1,55
21760,2701,6,202.24,0.38,0.25,252.8,46
21761,2701,2,192.83,0.31,0.25,241.04,15
21762,2701,9,189.3,0.35,0.25,236.62,10
21763,1456,5,167.84,0.1,0.25,209.8,26
21764,1456,2,171.89,0.31,0.25,214.86,43
21765,1456,1,169.86,0.42,0.25,212.32,19
21766,1456,9,161.78,0.36,0.25,202.22,32
21767,1456,10,173.91,0.35,0.25,217.39,53
21768,1456,4,158.74,0.36,0.25,198.42,85
21769,4562,7,1368.1,0.35,0.25,1710.12,40
21770,4562,8,1343.52,0.36,0.25,1679.4,91
21771,4562,3,1245.21,0.11,0.25,1556.51,87
21772,4562,1,1384.48,0.39,0.25,1730.6,74
21773,4562,2,1425.44,0.43,0.25,1781.8,94
21774,4562,6,1376.29,0.32,0.25,1720.36,47
21775,260,2,310.71,0.45,0.25,388.39,27
21776,260,5,312.52,0.12,0.25,390.65,29
21777,260,8,292.54,0.33,0.25,365.68,87
21778,260,1,327.06,0.45,0.25,408.82,62
21779,260,3,287.09,0.12,0.25,358.86,32
21780,260,4,332.51,0.44,0.25,415.64,39
21781,4552,8,528.76,0.35,0.25,660.95,31
21782,4552,9,558.31,0.32,0.25,697.89,11
21783,4552,7,597.72,0.46,0.25,747.15,14
21784,4552,10,564.88,0.41,0.25,706.1,31
21785,4552,6,587.87,0.49,0.25,734.84,96
21786,4552,4,551.75,0.37,0.25,689.69,16
21787,1979,5,25.16,0.11,0.25,31.45,32
21788,1979,6,24.12,0.35,0.25,30.15,43
21789,1979,9,27.82,0.49,0.25,34.78,57
21790,1979,1,25.31,0.43,0.25,31.64,32
21791,1979,3,25.46,0.14,0.25,31.83,64
21792,4785,3,317.95,0.15,0.25,397.44,54
21793,4785,9,339.81,0.32,0.25,424.76,78
21794,4785,7,329.88,0.34,0.25,412.35,37
21795,4785,10,351.73,0.43,0.25,439.66,44
21796,34,3,3049.62,0.11,0.25,3812.02,44
21797,34,4,2959.4,0.39,0.25,3699.25,92
21798,34,2,3103.76,0.42,0.25,3879.7,37
21799,493,2,79.18,0.37,0.25,98.98,31
21800,493,7,77.27,0.34,0.25,96.59,49
21801,493,9,79.66,0.38,0.25,99.57,42
21802,493,10,87.29,0.5,0.25,109.11,85
21803,493,8,87.77,0.45,0.25,109.71,64
21804,493,4,83.95,0.49,0.25,104.94,58
21805,3021,4,1636.71,0.38,0.25,2045.89,53
21806,3021,5,1501.13,0.1,0.25,1876.41,65
21807,3021,3,1588.29,0.12,0.25,1985.36,73
21808,3021,10,1568.92,0.39,0.25,1961.15,59
21809,3021,8,1714.19,0.5,0.25,2142.74,73
21810,2156,2,19.51,0.47,0.25,24.39,19
21811,2156,4,21.96,0.48,0.25,27.45,43
21812,2156,9,21.84,0.49,0.25,27.3,25
21813,2156,10,19.97,0.4,0.25,24.96,95
21814,2156,8,17.64,0.3,0.25,22.05,98
21815,4203,5,1091.19,0.1,0.25,1363.99,12
21816,4203,2,1264.62,0.47,0.25,1580.78,34
21817,4203,9,1221.26,0.46,0.25,1526.58,17
21818,4203,10,1199.58,0.35,0.25,1499.48,63
21819,4203,6,1170.68,0.38,0.25,1463.35,30
21820,4190,7,375.33,0.45,0.25,469.16,84
21821,4190,2,328.94,0.35,0.25,411.18,35
21822,4190,3,331.05,0.11,0.25,413.81,11
21823,4190,8,356.35,0.43,0.25,445.44,33
21824,4190,5,358.46,0.13,0.25,448.08,33
21825,4190,4,366.9,0.36,0.25,458.62,46
21826,2335,6,24.29,0.45,0.25,30.36,82
21827,2335,3,20.67,0.11,0.25,25.84,42
21828,2335,2,23.48,0.42,0.25,29.35,88
21829,2335,5,21.34,0.13,0.25,26.68,56
21830,3287,2,2264.33,0.42,0.25,2830.41,45
21831,3287,4,2346.67,0.31,0.25,2933.34,68
21832,3287,6,2538.79,0.46,0.25,3173.49,60
21833,3287,1,2236.88,0.34,0.25,2796.1,72
21834,3287,8,2305.5,0.43,0.25,2881.88,83
21835,3214,10,7355.77,0.37,0.25,9194.71,42
21836,3214,1,8188.5,0.44,0.25,10235.62,21
21837,3214,8,8188.5,0.41,0.25,10235.62,29
21838,3214,3,7309.51,0.14,0.25,9136.89,15
21839,3214,7,8281.02,0.48,0.25,10351.28,55
21840,4861,6,17.74,0.48,0.25,22.17,88
21841,4861,4,19.43,0.49,0.25,24.29,57
21842,4861,10,17.95,0.37,0.25,22.44,50
21843,3476,6,5671.03,0.33,0.25,7088.79,15
21844,3476,2,5738.14,0.32,0.25,7172.68,35
21845,3476,8,5503.25,0.38,0.25,6879.06,97
21846,3476,9,5234.8,0.34,0.25,6543.5,46
21847,3476,3,5637.48,0.12,0.25,7046.85,69
21848,3476,5,5738.14,0.11,0.25,7172.68,12
21849,4795,9,269.5,0.41,0.25,336.88,97
21850,4795,3,258.21,0.11,0.25,322.76,34
21851,4795,10,288.87,0.43,0.25,361.09,21
21852,4795,2,292.1,0.48,0.25,365.12,10
21853,4795,1,259.82,0.37,0.25,324.77,98
21854,1155,7,17.26,0.31,0.25,21.58,29
21855,1155,5,17.05,0.13,0.25,21.31,28
21856,1155,1,18.2,0.34,0.25,22.75,86
21857,1155,2,17.05,0.33,0.25,21.31,29
21858,1155,6,17.99,0.34,0.25,22.49,78
21859,2041,4,9.25,0.33,0.25,11.56,91
21860,2041,9,9.25,0.33,0.25,11.56,26
21861,2041,3,9.25,0.13,0.25,11.56,61
21862,6,6,531.04,0.31,0.25,663.8,86
21863,6,1,554.71,0.32,0.25,693.39,75
21864,6,7,541.18,0.3,0.25,676.47,85
21865,1249,7,16.19,0.34,0.25,20.24,92
21866,1249,2,16.75,0.45,0.25,20.94,81
21867,1249,3,14.3,0.11,0.25,17.88,33
21868,1249,6,15.34,0.42,0.25,19.18,100
21869,1249,1,15.43,0.38,0.25,19.29,64
21870,1249,10,16.84,0.4,0.25,21.05,57
21871,452,5,313.44,0.13,0.25,391.8,93
21872,452,10,356.54,0.49,0.25,445.68,17
21873,452,4,344.78,0.41,0.25,430.98,80
21874,452,6,334.99,0.33,0.25,418.74,16
21875,452,8,323.24,0.3,0.25,404.05,19
21876,452,2,356.54,0.43,0.25,445.68,66
21877,3235,8,8958.58,0.47,0.25,11198.22,15
21878,3235,10,8615.9,0.48,0.25,10769.88,13
21879,3235,5,8077.41,0.11,0.25,10096.76,78
21880,2714,9,288.04,0.32,0.25,360.05,78
21881,2714,4,303.75,0.34,0.25,379.69,52
21882,2714,2,298.51,0.38,0.25,373.14,16
21883,2714,6,286.29,0.37,0.25,357.86,51
21884,1099,9,105.45,0.38,0.25,131.81,18
21885,1099,8,107.45,0.37,0.25,134.31,69
21886,1099,3,108.12,0.11,0.25,135.15,57
21887,978,5,171.8,0.12,0.25,214.75,25
21888,978,6,186.31,0.47,0.25,232.89,64
21889,978,7,187.42,0.38,0.25,234.27,78
21890,978,4,181.84,0.39,0.25,227.3,64
21891,2612,6,162.04,0.3,0.25,202.55,40
21892,2612,2,178.34,0.4,0.25,222.92,15
21893,2612,1,177.32,0.45,0.25,221.65,78
21894,2612,7,175.29,0.49,0.25,219.11,87
21895,4831,5,590.92,0.13,0.25,738.65,36
21896,4831,10,598.26,0.33,0.25,747.82,43
21897,4831,3,576.24,0.12,0.25,720.3,41
21898,4831,2,664.32,0.47,0.25,830.4,82
21899,1011,10,224.96,0.33,0.25,281.2,41
21900,1011,1,210.4,0.31,0.25,263.0,40
21901,1011,7,223.64,0.36,0.25,279.55,28
21902,1011,6,220.99,0.43,0.25,276.24,57
21903,1011,9,239.52,0.49,0.25,299.4,12
21904,1011,2,230.25,0.37,0.25,287.81,70
21905,4703,7,640.52,0.5,0.25,800.65,32
21906,4703,10,644.02,0.48,0.25,805.02,96
21907,4703,5,553.02,0.15,0.25,691.28,28
21908,4232,6,797.66,0.31,0.25,997.08,25
21909,4232,5,837.05,0.11,0.25,1046.31,82
21910,4232,3,807.5,0.12,0.25,1009.38,10
21911,4232,7,797.66,0.36,0.25,997.08,61
21912,4232,4,856.74,0.37,0.25,1070.92,75
21913,4232,10,837.05,0.35,0.25,1046.31,71
21914,3843,1,2727.04,0.35,0.25,3408.8,53
21915,3843,6,2680.29,0.35,0.25,3350.36,30
21916,3843,3,2337.46,0.1,0.25,2921.82,46
21917,3843,7,2664.71,0.37,0.25,3330.89,81
21918,3843,2,2727.04,0.5,0.25,3408.8,31
21919,2849,1,275.04,0.48,0.25,343.8,57
21920,2849,9,252.91,0.31,0.25,316.14,17
21921,2849,5,265.56,0.11,0.25,331.95,75
21922,2849,8,276.62,0.41,0.25,345.78,17
21923,2849,10,284.53,0.41,0.25,355.66,90
21924,2849,6,248.17,0.34,0.25,310.21,47
21925,694,5,45.15,0.14,0.25,56.44,37
21926,694,6,52.43,0.43,0.25,65.54,47
21927,694,3,49.81,0.12,0.25,62.26,98
21928,694,7,46.9,0.41,0.25,58.62,36
21929,694,10,47.19,0.37,0.25,58.99,15
21930,2723,1,185.73,0.35,0.25,232.16,17
21931,2723,3,167.05,0.11,0.25,208.81,99
21932,2723,4,180.24,0.34,0.25,225.3,25
21933,2723,10,184.63,0.43,0.25,230.79,14
21934,4011,8,2508.38,0.4,0.25,3135.48,69
21935,4011,1,2363.39,0.39,0.25,2954.24,19
21936,4011,9,2334.39,0.36,0.25,2917.99,33
21937,4011,7,2450.38,0.31,0.25,3062.98,24
21938,4011,3,2334.39,0.12,0.25,2917.99,37
21939,608,1,24.62,0.31,0.25,30.78,27
21940,608,6,22.98,0.32,0.25,28.72,17
21941,608,4,23.87,0.34,0.25,29.84,78
21942,3272,4,5370.11,0.38,0.25,6712.64,28
21943,3272,3,4793.66,0.12,0.25,5992.08,48
21944,3272,2,4945.35,0.43,0.25,6181.69,27
21945,3272,10,5127.39,0.38,0.25,6409.24,44
21946,4434,6,301.76,0.35,0.25,377.2,73
21947,4434,2,291.18,0.41,0.25,363.98,38
21948,4434,10,312.35,0.45,0.25,390.44,88
21949,4434,5,280.59,0.12,0.25,350.74,43
21950,4434,4,298.23,0.4,0.25,372.79,84
21951,1997,10,18.45,0.45,0.25,23.06,18
21952,1997,7,18.45,0.44,0.25,23.06,54
21953,1997,5,15.72,0.14,0.25,19.65,46
21954,1997,6,17.54,0.43,0.25,21.92,21
21955,1997,1,17.74,0.47,0.25,22.17,34
21956,1997,4,18.65,0.5,0.25,23.31,94
21957,1725,6,592.94,0.42,0.25,741.18,65
21958,1725,8,585.97,0.32,0.25,732.46,11
21959,1725,4,613.87,0.42,0.25,767.34,61
21960,1725,3,558.06,0.12,0.25,697.58,96
21961,1725,9,568.53,0.34,0.25,710.66,42
21962,1725,2,544.11,0.34,0.25,680.14,42
21963,3494,5,4954.73,0.12,0.25,6193.41,84
21964,3494,9,4954.73,0.35,0.25,6193.41,37
21965,3494,1,5189.27,0.38,0.25,6486.59,70
21966,3494,10,5218.59,0.41,0.25,6523.24,52
21967,3494,8,4954.73,0.3,0.25,6193.41,85
21968,3494,2,4573.59,0.33,0.25,5716.99,91
21969,630,2,44.78,0.5,0.25,55.98,86
21970,630,3,44.52,0.13,0.25,55.65,93
21971,630,10,46.09,0.49,0.25,57.61,91
21972,630,8,41.9,0.39,0.25,52.38,32
21973,630,6,45.31,0.46,0.25,56.64,81
21974,291,9,280.37,0.36,0.25,350.46,53
21975,291,4,305.26,0.48,0.25,381.58,37
21976,291,2,273.74,0.3,0.25,342.18,69
21977,2611,1,14.55,0.32,0.25,18.19,49
21978,2611,2,15.58,0.49,0.25,19.48,75
21979,2611,3,14.04,0.11,0.25,17.55,78
21980,2611,7,15.15,0.48,0.25,18.94,23
21981,2611,5,13.87,0.13,0.25,17.34,90
21982,2611,10,14.38,0.47,0.25,17.98,35
21983,923,8,28.63,0.35,0.25,35.79,77
21984,923,10,30.63,0.5,0.25,38.29,53
21985,923,1,29.8,0.45,0.25,37.25,71
21986,923,9,29.63,0.5,0.25,37.04,78
21987,923,2,28.96,0.4,0.25,36.2,49
21988,1564,3,731.73,0.12,0.25,914.66,55
21989,1564,5,731.73,0.13,0.25,914.66,54
21990,1564,6,750.74,0.37,0.25,938.42,36
21991,2072,4,28.75,0.36,0.25,35.94,17
21992,2072,1,30.5,0.45,0.25,38.12,94
21993,2072,10,30.5,0.39,0.25,38.12,63
21994,565,1,28.24,0.31,0.25,35.3,29
21995,565,7,31.31,0.45,0.25,39.14,33
21996,565,5,30.77,0.14,0.25,38.46,56
21997,5289,1,669.91,0.44,0.25,837.39,12
21998,5289,3,625.74,0.12,0.25,782.18,52
21999,5289,7,655.18,0.42,0.25,818.97,95
22000,5289,2,647.82,0.43,0.25,809.78,20
22001,5289,4,666.22,0.46,0.25,832.78,79
22002,4761,3,113.52,0.14,0.25,141.9,45
22003,4761,4,125.51,0.5,0.25,156.89,73
22004,4761,6,122.69,0.42,0.25,153.36,99
22005,4761,7,112.11,0.36,0.25,140.14,54
22006,4261,8,1107.82,0.47,0.25,1384.78,69
22007,4261,9,1126.08,0.48,0.25,1407.6,32
22008,4261,5,943.47,0.11,0.25,1179.34,35
22009,4261,3,919.12,0.1,0.25,1148.9,27
22010,2014,8,10.27,0.39,0.25,12.84,10
22011,2014,3,9.63,0.14,0.25,12.04,17
22012,2014,9,9.45,0.35,0.25,11.81,94
22013,2014,2,10.74,0.47,0.25,13.42,37
22014,2014,10,10.04,0.33,0.25,12.55,78
22015,2014,7,9.8,0.4,0.25,12.25,43
22016,2685,3,195.08,0.13,0.25,243.85,57
22017,2685,5,202.72,0.14,0.25,253.4,88
22018,2685,4,215.48,0.38,0.25,269.35,83
22019,2685,2,219.3,0.36,0.25,274.12,74
22020,2685,6,220.58,0.45,0.25,275.73,76
22021,2129,1,9.51,0.31,0.25,11.89,88
22022,2129,5,9.27,0.12,0.25,11.59,88
22023,2129,10,9.86,0.33,0.25,12.32,38
22024,2129,3,9.04,0.11,0.25,11.3,42
22025,3001,1,43.83,0.43,0.25,54.79,47
22026,3001,3,38.63,0.1,0.25,48.29,64
22027,3001,10,43.08,0.42,0.25,53.85,89
22028,3001,9,39.62,0.32,0.25,49.52,76
22029,1016,1,132.71,0.44,0.25,165.89,70
22030,1016,9,120.24,0.38,0.25,150.3,25
22031,1016,2,126.84,0.46,0.25,158.55,37
22032,876,10,69.16,0.45,0.25,86.45,14
22033,876,2,69.16,0.39,0.25,86.45,36
22034,876,7,69.57,0.32,0.25,86.96,52
22035,876,6,77.07,0.47,0.25,96.34,45
22036,876,8,71.66,0.33,0.25,89.57,85
22037,4876,1,599.27,0.36,0.25,749.09,34
22038,4876,10,533.84,0.31,0.25,667.3,44
22039,4876,3,544.17,0.1,0.25,680.21,86
22040,4876,5,564.83,0.12,0.25,706.04,56
22041,4876,6,533.84,0.35,0.25,667.3,57
22042,4876,7,606.16,0.45,0.25,757.7,90
22043,2409,2,108.24,0.46,0.25,135.3,21
22044,2409,1,105.08,0.34,0.25,131.35,10
22045,2409,10,101.91,0.39,0.25,127.39,42
22046,2409,8,110.14,0.4,0.25,137.68,17
22047,2409,9,105.08,0.41,0.25,131.35,76
22048,3538,2,6040.26,0.34,0.25,7550.33,67
22049,3538,1,5962.82,0.33,0.25,7453.52,48
22050,3538,4,6543.61,0.37,0.25,8179.51,87
22051,1262,3,141.46,0.14,0.25,176.82,18
22052,1262,9,145.82,0.4,0.25,182.27,91
22053,1262,10,161.54,0.48,0.25,201.92,55
22054,1262,2,162.42,0.46,0.25,203.02,53
22055,1777,3,706.87,0.11,0.25,883.59,85
22056,1777,9,719.96,0.4,0.25,899.95,46
22057,1777,10,741.78,0.31,0.25,927.22,35
22058,1777,7,772.32,0.44,0.25,965.4,51
22059,3036,6,4046.77,0.38,0.25,5058.46,62
22060,3036,3,4046.77,0.13,0.25,5058.46,58
22061,3036,8,4146.08,0.39,0.25,5182.6,91
22062,3036,5,4121.25,0.15,0.25,5151.56,35
22063,3036,7,3872.98,0.34,0.25,4841.23,100
22064,3036,1,4493.65,0.45,0.25,5617.06,16
22065,3184,3,5700.6,0.1,0.25,7125.75,24
22066,3184,4,6212.62,0.46,0.25,7765.78,11
22067,3184,8,5666.46,0.44,0.25,7083.08,61
22068,3184,10,6178.49,0.48,0.25,7723.11,30
22069,3184,5,5803.0,0.1,0.25,7253.75,13
22070,4057,9,1287.5,0.37,0.25,1609.38,63
